epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,8181.01,0.60669,0.54225,0.72157,0.97681,0.9642,0.98654,0.92411,0.424,0.36066,0.67739,0.00995842,0.00995842,0.00995842
23,8549.76,0.59678,0.53411,0.7192,0.97971,0.96446,0.98786,0.92601,0.42048,0.35313,0.67713,0.00995644,0.00995644,0.00995644
24,8919.52,0.59926,0.5307,0.72018,0.98228,0.96758,0.98913,0.92843,0.41892,0.34384,0.6763,0.00995446,0.00995446,0.00995446
25,9288.17,0.5937,0.5263,0.71868,0.98177,0.96717,0.98924,0.93105,0.41175,0.34041,0.6746,0.00995248,0.00995248,0.00995248
26,9657.48,0.58703,0.51769,0.71663,0.98287,0.97244,0.99028,0.93379,0.40813,0.33027,0.67388,0.0099505,0.0099505,0.0099505
27,10026.3,0.58849,0.51797,0.71617,0.98043,0.97312,0.98991,0.93292,0.40667,0.33015,0.67318,0.00994852,0.00994852,0.00994852
28,10395.1,0.58759,0.51222,0.71616,0.9842,0.97207,0.99019,0.93381,0.40504,0.32301,0.67299,0.00994654,0.00994654,0.00994654
29,10764.6,0.58644,0.51128,0.71573,0.98161,0.97249,0.9903,0.9345,0.40183,0.32336,0.67283,0.00994456,0.00994456,0.00994456
30,11134.1,0.58036,0.50509,0.71415,0.98304,0.97582,0.99077,0.93651,0.39997,0.31673,0.67197,0.00994258,0.00994258,0.00994258
31,11502.9,0.5774,0.5029,0.71473,0.98448,0.97449,0.99089,0.93681,0.39729,0.31317,0.67174,0.0099406,0.0099406,0.0099406
32,11872.6,0.57349,0.49541,0.71327,0.9845,0.97529,0.99103,0.9376,0.39319,0.30994,0.67111,0.00993862,0.00993862,0.00993862
33,12242.6,0.57333,0.49765,0.71384,0.9861,0.97534,0.99094,0.93938,0.39041,0.30599,0.67069,0.00993664,0.00993664,0.00993664
34,12611.9,0.57254,0.49418,0.71259,0.98596,0.97757,0.99157,0.93966,0.38857,0.30427,0.67016,0.00993466,0.00993466,0.00993466
35,12980.5,0.56944,0.4946,0.71253,0.98718,0.9802,0.99231,0.94112,0.38841,0.29695,0.66992,0.00993268,0.00993268,0.00993268
36,13349.7,0.56691,0.48907,0.71188,0.98925,0.97924,0.99252,0.94203,0.38416,0.29135,0.66903,0.0099307,0.0099307,0.0099307
37,13719.4,0.56211,0.48287,0.71156,0.98667,0.98162,0.9925,0.94281,0.38162,0.29046,0.66871,0.00992872,0.00992872,0.00992872
38,14089,0.56453,0.48356,0.71232,0.98733,0.98044,0.99234,0.94286,0.38169,0.28989,0.66869,0.00992674,0.00992674,0.00992674
39,14458.1,0.56114,0.47992,0.7105,0.98844,0.98064,0.99261,0.94306,0.38075,0.28747,0.66864,0.00992476,0.00992476,0.00992476
40,14827.5,0.56101,0.48041,0.71131,0.98861,0.98063,0.99257,0.94249,0.38044,0.28732,0.66844,0.00992278,0.00992278,0.00992278
41,15196.5,0.55875,0.47868,0.71046,0.98811,0.9814,0.99261,0.9432,0.37901,0.28513,0.66811,0.0099208,0.0099208,0.0099208
42,15565.8,0.55863,0.47607,0.71063,0.98908,0.98119,0.99291,0.94464,0.37675,0.28169,0.66779,0.00991882,0.00991882,0.00991882
43,15935.3,0.55741,0.47621,0.71079,0.98901,0.98134,0.99298,0.94521,0.37582,0.28092,0.66771,0.00991684,0.00991684,0.00991684
44,16305,0.55585,0.47309,0.70968,0.98833,0.98142,0.99296,0.94564,0.3747,0.28013,0.66743,0.00991486,0.00991486,0.00991486
45,16674.6,0.55375,0.47088,0.70985,0.98862,0.9818,0.99307,0.94598,0.37308,0.27767,0.66709,0.00991288,0.00991288,0.00991288
46,17044.5,0.55138,0.47022,0.70882,0.98902,0.98227,0.99309,0.94646,0.37195,0.27609,0.66685,0.0099109,0.0099109,0.0099109
47,17415,0.54989,0.46685,0.70905,0.99051,0.9819,0.99317,0.94696,0.37129,0.27417,0.66668,0.00990892,0.00990892,0.00990892
48,17785.7,0.54594,0.46509,0.70889,0.99049,0.98265,0.99323,0.9474,0.37052,0.27273,0.6666,0.00990694,0.00990694,0.00990694
49,18156.3,0.54901,0.46749,0.7092,0.99074,0.98296,0.99331,0.94763,0.36917,0.27155,0.66644,0.00990496,0.00990496,0.00990496
50,18527.8,0.54591,0.46096,0.70683,0.99103,0.9825,0.99335,0.94782,0.36848,0.27013,0.66631,0.00990298,0.00990298,0.00990298
